time,x,z,rotY,speed
70.7837,37.4073,29.0149,211.1390,1.6217
70.9262,37.2483,28.7910,210.5288,1.9305
71.0676,37.1649,28.7316,210.2466,0.7292
71.2095,37.1781,28.7300,210.3167,0.1016
71.3523,37.1822,28.7300,210.3326,0.0312
71.4960,37.1824,28.7302,210.3335,0.0022
71.6403,37.1825,28.7304,210.3340,0.0019
71.7846,37.1827,28.7306,210.3353,0.0015
71.9290,37.1827,28.7307,210.3365,0.0010
72.0733,37.1828,28.7308,210.3373,0.0009
72.2161,37.1829,28.7309,210.3387,0.0008
72.3610,37.1829,28.7310,210.3385,0.0006
72.5051,37.1829,28.7310,210.3392,0.0002
72.6492,37.1830,28.7310,210.3397,0.0002
72.7933,37.1830,28.7310,210.3413,0.0002
72.9363,37.1837,28.7274,210.3187,0.0268
73.0789,37.0976,28.6079,206.9342,1.0631
73.2223,37.0411,28.4622,200.9384,1.1009
73.3654,37.1178,28.4134,189.9217,0.8131
73.5089,37.1791,28.3528,181.4360,0.6428
73.6520,37.2140,28.3418,181.5212,0.2939
73.7939,37.2143,28.3420,181.5160,0.0074
73.9356,37.2143,28.3423,181.5150,0.0018
74.0782,37.2143,28.3424,181.5140,0.0012
74.2208,37.2143,28.3426,181.5138,0.0008
74.3630,37.2143,28.3426,181.5138,0.0005
74.5055,37.2142,28.3427,181.5134,0.0005
74.6484,37.2142,28.3426,181.5119,0.0010
74.7907,37.2142,28.3426,181.5123,0.0002
74.9331,37.2142,28.3426,181.5122,0.0001
75.0761,37.2144,28.3355,181.5104,0.0499
75.2186,37.2212,28.1412,181.4801,1.3910
75.3623,37.2356,27.8854,180.9035,1.7966
75.5050,37.2221,27.6336,181.2281,1.7709
75.6483,37.2500,27.4454,181.2653,1.3429
75.7916,37.2442,27.4369,181.3111,0.0750
75.9356,37.2442,27.4381,181.2924,0.0082
76.0788,37.2441,27.4392,181.2910,0.0077
76.2225,37.2441,27.4403,181.2945,0.0077
76.3671,37.2441,27.4414,181.2935,0.0083
76.5112,37.2441,27.4424,181.2941,0.0069
76.6558,37.2440,27.4436,181.2967,0.0080
76.7995,37.2439,27.4451,181.2948,0.0105
76.9422,37.2439,27.4464,181.2966,0.0097
77.0850,37.2416,27.4485,181.2561,0.0220
